fld_num,fld_names,lift,precision,recall,tot_lift,tot_recall,tot_prec
22,prpsl_low_240M^q_sma_high_10M_pdif^q_rl_high_10M^q_rh_close_5M^q_slope_close_7M^q_rl_close_20M^q_sma_close_15M_pdif,0.49165,0.51935,0.17191,0.46813,0.03541,0.6317
43,q_rl_high_30M^q_sma_low_10M_pdif^q_slope_close_5M^q_rl_close_10M^q_rl_close_20M^q_sma_high_10M_pdif^prpsh_high_10M,0.48969,0.51739,0.18364,0.47077,0.03813,0.63435
23,prpsl_low_300M^prpsl_low_300M^q_sma_close_10M_pdif^prpsl_low_360M^q_sma_volume_10M_pdif^q_rh_high_10M^q_slope_close_5M,0.49895,0.52665,0.12809,0.48617,0.02676,0.64975
4,prpsh_high_20M^q_rl_high_10M^q_rh_low_20M^q_rh_high_20M^q_rh_low_5M^q_rh_close_20M^q_rh_low_30M,0.48917,0.51687,0.18673,0.46094,0.03821,0.62452
12,prpsh_high_360M^q_sma_close_7M_pdif^q_rh_close_10M^q_rl_close_30M^prpsl_low_60M^q_sma_volume_10M_pdif^q_slope_close_3M,0.49028,0.51798,0.18009,0.47602,0.03766,0.63959
30,q_rh_high_10M^q_sma_volume_7M_pdif^q_rl_high_30M^q_sma_close_30M_pdif^q_slope_close_7M^q_rh_high_5M^prpsh_high_180M,0.49029,0.51799,0.17994,0.46814,0.03716,0.63172
64,q_slope_close_10M^q_slope_close_10M^q_rh_close_30M^q_sma_high_15M_pdif^prpsl_low_240M^q_rh_low_5M^q_sma_volume_10M_pdif,0.49746,0.52516,0.13688,0.48118,0.02846,0.64476
35,q_rh_low_20M^q_rh_close_20M^prpsl_low_30M^prpsh_high_120M^q_sma_high_20M_pdif^q_sma_close_7M_pdif^q_sma_close_10M_pdif,0.4974,0.5251,0.13719,0.47553,0.02828,0.6391
26,q_rh_close_10M^prpsh_high_90M^q_rl_high_30M^q_rh_high_20M^prpsh_high_120M^q_rh_close_5M^q_rl_low_20M,0.49882,0.52652,0.1287,0.46458,0.026,0.62816
42,q_rl_high_20M^q_rh_low_5M^q_sma_close_15M_pdif^q_sma_low_15M_pdif^q_slope_close_3M^q_rh_low_20M^prpsh_high_60M,0.49099,0.51869,0.17562,0.47088,0.03638,0.63446
65,q_slope_close_15M^prpsh_high_10M^q_rl_close_10M^prpsh_high_30M^q_sma_volume_10M_pdif^q_rl_high_30M^q_sma_high_20M_pdif,0.49099,0.51869,0.17562,0.48319,0.03708,0.64676
61,q_slope_close_3M^prpsl_low_180M^q_rl_close_10M^q_sma_volume_7M_pdif^prpsh_high_180M^q_sma_close_15M_pdif^q_rl_high_20M,0.49273,0.52043,0.16512,0.47067,0.03408,0.63424
6,prpsh_high_60M^q_sma_close_20M_pdif^prpsl_low_120M^q_sma_close_10M_pdif^q_rl_low_20M^q_sma_volume_7M_pdif^q_sma_low_7M_pdif,0.49872,0.52642,0.12917,0.46473,0.02611,0.6283
2,prpsh_high_10M^q_sma_low_7M_pdif^prpsl_low_15M^q_rh_high_10M^prpsh_high_120M^q_rl_high_10M^q_sma_close_7M_pdif,0.49431,0.52201,0.15556,0.46822,0.03188,0.6318
5,prpsh_high_30M^q_rl_high_20M^q_rh_close_10M^prpsl_low_5M^q_rl_high_10M^q_sma_volume_7M_pdif^q_rh_low_5M,0.4898,0.5175,0.18256,0.46372,0.03747,0.6273
65,q_slope_close_15M^q_sma_low_15M_pdif^q_rh_high_5M^q_sma_close_20M_pdif^prpsh_high_60M^q_sma_close_7M_pdif^q_rh_low_30M,0.49183,0.51953,0.17037,0.48678,0.03611,0.65035
65,q_slope_close_15M^prpsh_high_20M^q_rh_low_20M^prpsh_high_360M^q_sma_close_15M_pdif^q_sma_volume_7M_pdif^q_rl_close_20M,0.49039,0.51809,0.17901,0.47778,0.03753,0.64136
15,prpsl_low_15M^q_rl_high_20M^q_rl_high_30M^q_sma_low_7M_pdif^q_sma_low_10M_pdif^q_sma_low_15M_pdif^prpsh_high_240M,0.49702,0.52472,0.1392,0.47633,0.02875,0.63991
18,prpsl_low_60M^q_sma_close_20M_pdif^q_rh_close_20M^q_rh_high_10M^prpsl_low_240M^prpsl_low_60M^q_sma_high_10M_pdif,0.49962,0.52732,0.12361,0.48356,0.02569,0.64714
19,prpsl_low_90M^q_slope_close_7M^q_rh_high_10M^q_rh_low_5M^q_rh_high_5M^q_sma_low_15M_pdif^q_sma_low_10M_pdif,0.49445,0.52215,0.15463,0.46279,0.03141,0.62637
5,prpsh_high_30M^q_rh_close_20M^q_rl_low_10M^prpsl_low_60M^q_rl_high_10M^prpsl_low_240M^q_rl_close_5M,0.49447,0.52217,0.15448,0.46605,0.03154,0.62963
27,q_rh_close_20M^q_rl_low_10M^q_sma_volume_10M_pdif^q_sma_low_10M_pdif^q_slope_close_7M^prpsh_high_30M^q_sma_low_15M_pdif,0.49694,0.52464,0.13966,0.48048,0.02903,0.64406
64,q_slope_close_10M^q_rh_low_20M^prpsh_high_60M^q_slope_close_10M^q_rl_high_10M^q_rl_close_10M^q_sma_high_10M_pdif,0.49691,0.52461,0.13981,0.47395,0.02877,0.63752
26,q_rh_close_10M^q_rl_close_10M^q_rl_low_20M^prpsl_low_240M^q_sma_close_30M_pdif^prpsl_low_5M^q_sma_low_15M_pdif,0.49461,0.52231,0.15355,0.48472,0.03227,0.64829
16,prpsl_low_20M^q_rh_low_10M^q_rh_close_5M^q_rl_close_10M^prpsl_low_60M^q_rl_low_30M^q_rh_high_30M,0.49463,0.52233,0.1534,0.48067,0.03204,0.64425
36,q_rh_low_30M^q_rh_high_10M^prpsl_low_360M^q_rh_high_30M^prpsh_high_20M^q_sma_high_20M_pdif^q_rh_high_5M,0.49478,0.52247,0.15247,0.46572,0.0311,0.6293
46,q_rl_low_30M^q_sma_volume_10M_pdif^q_sma_high_20M_pdif^q_sma_low_10M_pdif^prpsl_low_10M^q_rl_close_30M^prpsl_low_300M,0.49948,0.52718,0.12423,0.48999,0.02608,0.65357
38,q_rl_close_10M^q_rh_high_5M^q_sma_high_15M_pdif^q_sma_close_20M_pdif^q_rl_high_30M^q_sma_volume_10M_pdif^q_slope_close_2M,0.50313,0.53082,0.10231,0.47614,0.02088,0.63971
62,q_slope_close_5M^q_slope_close_7M^q_rh_low_10M^q_sma_close_15M_pdif^q_rh_close_10M^prpsh_high_90M^q_sma_close_30M_pdif,0.49196,0.51966,0.16929,0.47972,0.03549,0.6433
32,q_rh_high_30M^q_rh_high_30M^q_slope_close_5M^q_rh_high_20M^q_sma_high_15M_pdif^q_sma_close_30M_pdif^prpsh_high_360M,0.49502,0.52272,0.15093,0.47405,0.03118,0.63763
24,prpsl_low_360M^q_rl_close_20M^prpsh_high_300M^q_rh_low_30M^q_slope_close_5M^q_sma_high_15M_pdif^q_sma_close_15M_pdif,0.48884,0.51654,0.18796,0.47171,0.03915,0.63528
9,prpsh_high_180M^q_rl_high_10M^q_sma_volume_10M_pdif^q_rh_low_20M^prpsh_high_15M^q_rl_low_30M^q_slope_close_7M,0.48838,0.51608,0.19074,0.46649,0.03943,0.63006
34,q_rh_low_10M^prpsl_low_10M^prpsl_low_30M^q_sma_close_7M_pdif^q_sma_close_20M_pdif^q_sma_low_10M_pdif^q_rl_close_10M,0.49516,0.52286,0.15,0.49269,0.03188,0.65627
12,prpsh_high_360M^q_rl_low_20M^prpsl_low_30M^q_sma_low_15M_pdif^q_slope_close_2M^q_sma_close_20M_pdif^q_rh_close_5M,0.492,0.5197,0.16898,0.46623,0.03468,0.62981
22,prpsl_low_240M^q_sma_high_15M_pdif^q_rl_high_30M^q_sma_close_10M_pdif^q_rl_close_10M^q_sma_volume_7M_pdif^prpsh_high_15M,0.49832,0.52602,0.13102,0.47521,0.02694,0.63879
30,q_rh_high_10M^q_sma_close_30M_pdif^q_sma_close_10M_pdif^prpsh_high_120M^q_rh_high_10M^q_slope_close_10M^q_slope_close_15M,0.49585,0.52355,0.14583,0.47853,0.03029,0.64211
3,prpsh_high_15M^prpsl_low_20M^q_sma_close_20M_pdif^q_rh_close_20M^q_sma_high_20M_pdif^q_sma_close_7M_pdif^q_slope_close_15M,0.49561,0.52331,0.14722,0.48865,0.03107,0.65222
13,prpsl_low_5M^q_rl_close_20M^prpsl_low_20M^q_slope_close_2M^prpsl_low_180M^q_slope_close_10M^q_sma_high_20M_pdif,0.49569,0.52339,0.14676,0.47759,0.03044,0.64117
43,q_rl_high_30M^q_slope_close_7M^q_rl_close_5M^q_sma_high_15M_pdif^q_rh_high_5M^q_rh_low_20M^prpsh_high_240M,0.49324,0.52094,0.16127,0.47501,0.03348,0.63858
61,q_slope_close_3M^q_slope_close_2M^q_rl_high_10M^q_rl_close_30M^q_rl_close_10M^prpsh_high_30M^q_sma_close_30M_pdif,0.49213,0.51983,0.1679,0.47044,0.03468,0.63402
37,q_rl_close_5M^q_rl_high_30M^q_slope_close_2M^q_sma_close_15M_pdif^q_rh_high_20M^q_sma_high_15M_pdif^prpsh_high_90M,0.4906,0.5183,0.17701,0.48441,0.03747,0.64799
27,q_rh_close_20M^prpsl_low_60M^prpsh_high_90M^q_sma_volume_10M_pdif^q_sma_close_30M_pdif^q_sma_close_7M_pdif^q_rh_close_20M,0.498,0.5257,0.13256,0.47657,0.02733,0.64015
39,q_rl_close_20M^q_rh_high_5M^prpsl_low_15M^q_sma_volume_10M_pdif^q_rh_high_30M^q_slope_close_2M^q_slope_close_10M,0.48892,0.51662,0.18704,0.46132,0.03831,0.62489
3,prpsh_high_15M^q_sma_close_30M_pdif^q_rh_high_30M^q_rl_high_10M^q_rh_close_20M^prpsl_low_30M^q_rh_low_20M,0.49062,0.51832,0.17685,0.45741,0.03588,0.62099
5,prpsh_high_30M^q_rl_close_5M^q_rh_high_10M^q_rh_low_5M^q_slope_close_15M^q_rl_low_10M^q_sma_low_10M_pdif,0.49062,0.51832,0.17685,0.47731,0.03703,0.64089
61,q_slope_close_3M^q_slope_close_5M^q_rl_low_10M^q_rh_low_5M^q_sma_low_7M_pdif^prpsh_high_10M^q_slope_close_10M,0.49334,0.52104,0.16049,0.48071,0.03361,0.64429
46,q_rl_low_30M^q_sma_close_15M_pdif^prpsh_high_20M^q_sma_low_15M_pdif^prpsh_high_180M^q_rh_low_10M^q_rh_high_5M,0.49791,0.52561,0.13302,0.47667,0.02744,0.64024
27,q_rh_close_20M^q_sma_close_20M_pdif^q_rh_high_10M^prpsl_low_10M^q_rh_high_30M^q_sma_volume_10M_pdif^q_slope_close_5M,0.49065,0.51835,0.17654,0.47168,0.03664,0.63525
61,q_slope_close_3M^q_slope_close_10M^q_sma_close_10M_pdif^q_rl_close_30M^q_slope_close_3M^q_rh_high_20M^q_rh_close_5M,0.49343,0.52113,0.15988,0.46017,0.0324,0.62374
35,q_rh_low_20M^prpsh_high_180M^q_rh_low_20M^q_rh_close_5M^q_rl_close_10M^prpsl_low_300M^q_slope_close_15M,0.49005,0.51775,0.18009,0.4673,0.03716,0.63088
38,q_rl_close_10M^q_rh_close_5M^q_sma_low_15M_pdif^q_sma_high_10M_pdif^prpsh_high_300M^prpsl_low_180M^q_rl_high_10M,0.50184,0.52954,0.10926,0.47816,0.02242,0.64174
32,q_rh_high_30M^q_sma_high_10M_pdif^prpsl_low_30M^q_rl_close_10M^q_sma_volume_10M_pdif^prpsh_high_10M^q_sma_close_7M_pdif,0.49353,0.52123,0.1591,0.48,0.03327,0.64358
10,prpsh_high_240M^q_sma_close_20M_pdif^q_slope_close_5M^q_rl_low_20M^prpsl_low_240M^q_rh_low_20M^q_sma_low_10M_pdif,0.49144,0.51914,0.1716,0.45874,0.03483,0.62232
2,prpsh_high_10M^q_rh_low_20M^q_slope_close_15M^q_sma_close_7M_pdif^q_sma_volume_10M_pdif^q_rh_low_5M^q_rh_close_30M,0.49009,0.51779,0.17963,0.47521,0.03753,0.63879
7,prpsh_high_90M^q_rh_low_10M^q_slope_close_7M^prpsl_low_15M^q_rh_close_30M^q_rl_low_30M^q_sma_low_7M_pdif,0.48901,0.51671,0.18611,0.47053,0.03868,0.6341
43,q_rl_high_30M^q_sma_close_10M_pdif^q_slope_close_2M^q_rl_high_30M^q_sma_low_10M_pdif^q_rl_high_20M^prpsl_low_90M,0.49366,0.52136,0.15818,0.48597,0.03337,0.64954
22,prpsl_low_240M^q_sma_volume_10M_pdif^q_slope_close_5M^prpsl_low_180M^q_rh_high_5M^q_sma_low_7M_pdif^q_rl_high_10M,0.49371,0.52141,0.15787,0.48168,0.03308,0.64526
11,prpsh_high_300M^q_rh_low_30M^prpsl_low_10M^q_rh_low_5M^q_rl_high_20M^prpsh_high_15M^q_rh_high_30M,0.49373,0.52143,0.15772,0.46806,0.03235,0.63163
30,q_rh_high_10M^q_slope_close_5M^prpsh_high_15M^q_sma_high_15M_pdif^q_slope_close_10M^prpsh_high_20M^q_rh_high_10M,0.49375,0.52145,0.15756,0.47279,0.03256,0.63636
41,q_rl_high_10M^q_sma_close_30M_pdif^prpsh_high_30M^q_sma_high_20M_pdif^q_rh_close_30M^prpsh_high_60M^q_sma_close_10M_pdif,0.49745,0.52515,0.13534,0.46277,0.02733,0.62635
9,prpsh_high_180M^q_sma_close_10M_pdif^q_sma_high_20M_pdif^q_rl_close_20M^q_slope_close_5M^q_sma_close_20M_pdif^q_rh_high_5M,0.49153,0.51923,0.17083,0.46729,0.03515,0.63086
15,prpsl_low_15M^q_rh_high_5M^q_rh_high_10M^q_rh_low_5M^prpsl_low_300M^q_sma_close_15M_pdif^q_slope_close_2M,0.49079,0.51848,0.17531,0.46764,0.03614,0.63122
64,q_slope_close_10M^q_slope_close_15M^q_rh_close_10M^q_rl_low_30M^prpsl_low_10M^q_sma_high_20M_pdif^q_sma_low_15M_pdif,0.49079,0.51848,0.17531,0.48864,0.03734,0.65221
16,prpsl_low_20M^q_rl_low_20M^q_rh_low_30M^prpsh_high_300M^q_rl_close_5M^prpsh_high_15M^q_slope_close_5M,0.49155,0.51925,0.17068,0.46788,0.03515,0.63146
25,q_rh_close_5M^prpsh_high_360M^q_rl_close_5M^q_sma_volume_7M_pdif^q_rh_low_20M^q_sma_low_10M_pdif^prpsh_high_90M,0.50045,0.52814,0.11728,0.48271,0.0243,0.64628
33,q_rh_low_5M^q_rh_close_5M^q_rl_low_30M^prpsh_high_240M^prpsh_high_60M^q_sma_close_10M_pdif^q_sma_high_15M_pdif,0.50045,0.52814,0.11728,0.48271,0.0243,0.64628
3,prpsh_high_15M^q_sma_high_20M_pdif^q_sma_high_15M_pdif^prpsh_high_15M^q_rl_low_20M^q_rh_close_10M^q_slope_close_7M,0.4973,0.525,0.13611,0.49357,0.02885,0.65714
35,q_rh_low_20M^q_rh_close_10M^q_slope_close_10M^q_sma_close_7M_pdif^q_rh_close_5M^q_rl_low_10M^prpsl_low_90M,0.49252,0.52021,0.16481,0.47062,0.03402,0.63419
62,q_slope_close_5M^q_slope_close_3M^q_sma_high_15M_pdif^q_sma_close_10M_pdif^q_rh_high_10M^q_rh_high_30M^prpsh_high_20M,0.49159,0.51929,0.17037,0.47142,0.03528,0.635
16,prpsl_low_20M^q_sma_high_20M_pdif^q_rl_close_10M^q_rl_close_5M^q_slope_close_10M^q_sma_volume_7M_pdif^q_rl_low_10M,0.49399,0.52169,0.15586,0.49397,0.03327,0.65754
21,prpsl_low_180M^q_rh_close_5M^q_rh_high_10M^q_sma_close_30M_pdif^q_slope_close_15M^q_rl_high_30M^q_sma_low_10M_pdif,0.49259,0.52029,0.1642,0.47506,0.03413,0.63863
11,prpsh_high_300M^q_slope_close_7M^q_rh_high_30M^q_sma_low_10M_pdif^q_rh_low_20M^q_rh_close_5M^q_sma_close_7M_pdif,0.49087,0.51857,0.17454,0.4632,0.03572,0.62678
25,q_rh_close_5M^q_rh_high_30M^q_sma_close_30M_pdif^q_rl_close_5M^q_rh_low_30M^q_slope_close_3M^prpsh_high_30M,0.49411,0.52181,0.15509,0.4844,0.03261,0.64798
42,q_rl_high_20M^prpsl_low_60M^prpsl_low_90M^q_sma_close_30M_pdif^q_sma_high_10M_pdif^q_rl_close_5M^q_rh_high_20M,0.50033,0.52803,0.11775,0.48418,0.02446,0.64775
40,q_rl_close_30M^prpsh_high_120M^q_slope_close_7M^prpsh_high_30M^q_rl_close_30M^prpsh_high_20M^q_rh_close_30M,0.49704,0.52473,0.1375,0.46658,0.02796,0.63015
35,q_rh_low_20M^q_sma_low_15M_pdif^q_rl_close_5M^prpsh_high_120M^q_sma_close_30M_pdif^prpsl_low_15M^q_sma_low_7M_pdif,0.49263,0.52033,0.16389,0.4817,0.03442,0.64527
40,q_rl_close_30M^q_sma_low_10M_pdif^prpsl_low_360M^q_rl_high_20M^q_rl_close_30M^q_slope_close_2M^q_sma_close_20M_pdif,0.49418,0.52188,0.15463,0.46559,0.03157,0.62917
45,q_rl_low_20M^q_sma_close_20M_pdif^q_rh_close_10M^prpsh_high_10M^q_rl_high_20M^q_rh_high_10M^q_slope_close_7M,0.48817,0.51587,0.19059,0.47051,0.03967,0.63409
65,q_slope_close_15M^prpsh_high_120M^q_rl_high_20M^q_sma_low_7M_pdif^prpsl_low_360M^q_rh_high_20M^q_sma_close_15M_pdif,0.49689,0.52459,0.13827,0.48279,0.02885,0.64637
18,prpsl_low_60M^q_rl_close_5M^prpsl_low_180M^q_rl_low_10M^q_rl_close_10M^prpsh_high_20M^q_rl_close_20M,0.48966,0.51736,0.18164,0.4628,0.03724,0.62637
36,q_rh_low_30M^q_rl_high_20M^prpsh_high_360M^q_rl_high_10M^q_sma_low_7M_pdif^q_rh_low_10M^q_slope_close_3M,0.49092,0.51862,0.17407,0.46079,0.03549,0.62437
62,q_slope_close_5M^q_rh_close_5M^q_rh_high_5M^q_rh_low_10M^prpsh_high_180M^q_sma_high_10M_pdif^q_sma_high_15M_pdif,0.49683,0.52453,0.13858,0.47778,0.02869,0.64136
11,prpsh_high_300M^q_sma_close_7M_pdif^q_sma_high_20M_pdif^prpsh_high_20M^q_rh_high_20M^prpsh_high_300M^q_sma_close_10M_pdif,0.4968,0.5245,0.13873,0.49103,0.02932,0.65461
17,prpsl_low_30M^q_sma_close_30M_pdif^q_slope_close_3M^prpsl_low_5M^q_sma_high_15M_pdif^q_rl_close_20M^q_rh_close_30M,0.49271,0.52041,0.16327,0.46161,0.03321,0.62518
19,prpsl_low_90M^q_sma_close_7M_pdif^q_sma_close_20M_pdif^q_rl_low_10M^prpsh_high_90M^q_rh_low_10M^prpsl_low_60M,0.49438,0.52208,0.15324,0.48522,0.03225,0.64879
18,prpsl_low_60M^q_sma_close_20M_pdif^q_rh_close_10M^prpsh_high_15M^q_rh_low_5M^prpsl_low_10M^q_rh_low_20M,0.49675,0.52445,0.13904,0.46215,0.02809,0.62573
1,prpsh_high_5M^prpsh_high_15M^q_rl_close_5M^q_sma_low_10M_pdif^q_rl_high_20M^q_sma_volume_7M_pdif^q_sma_low_15M_pdif,0.49273,0.52043,0.16312,0.46518,0.03337,0.62875
28,q_rh_close_30M^prpsl_low_15M^prpsh_high_360M^q_sma_high_10M_pdif^q_sma_low_7M_pdif^q_sma_close_15M_pdif^q_rh_low_5M,0.49669,0.52439,0.13935,0.46825,0.02843,0.63182
37,q_rl_close_5M^q_rh_close_10M^q_sma_close_20M_pdif^prpsh_high_300M^prpsh_high_90M^q_sma_close_10M_pdif^q_sma_high_15M_pdif,0.49832,0.52602,0.12948,0.46965,0.02639,0.63323
39,q_rl_close_20M^q_rh_high_20M^prpsl_low_10M^prpsl_low_90M^q_sma_close_7M_pdif^q_sma_low_7M_pdif^q_sma_close_30M_pdif,0.49647,0.52417,0.14059,0.49005,0.02969,0.65362
44,q_rl_low_10M^q_rh_low_20M^prpsl_low_15M^q_rl_high_30M^prpsl_low_120M^q_sma_volume_7M_pdif^q_rh_high_20M,0.49032,0.51802,0.17747,0.48688,0.03773,0.65045
34,q_rh_low_10M^q_rl_close_10M^q_sma_high_10M_pdif^q_sma_close_30M_pdif^q_rl_low_30M^prpsl_low_10M^prpsl_low_30M,0.49638,0.52408,0.14105,0.48493,0.02956,0.64851
29,q_rh_high_5M^q_rh_low_10M^q_slope_close_2M^q_sma_close_7M_pdif^prpsl_low_5M^q_sma_low_10M_pdif^q_rl_close_10M,0.49474,0.52244,0.15093,0.47318,0.03115,0.63675
9,prpsh_high_180M^q_rh_high_30M^q_rl_low_30M^prpsl_low_15M^q_sma_close_30M_pdif^q_rh_low_20M^q_sma_close_20M_pdif,0.50014,0.52784,0.11852,0.46941,0.02407,0.63299
38,q_rl_close_10M^q_rh_high_10M^prpsh_high_120M^q_slope_close_2M^q_rh_close_10M^q_rh_high_20M^q_sma_close_20M_pdif,0.49286,0.52055,0.16219,0.47238,0.03355,0.63596
6,prpsh_high_60M^q_sma_close_30M_pdif^q_sma_close_15M_pdif^q_rl_high_20M^q_rh_high_5M^prpsh_high_20M^q_rh_high_10M,0.49931,0.52701,0.12346,0.48003,0.02553,0.64361
43,q_rl_high_30M^prpsl_low_300M^q_rl_low_10M^prpsh_high_120M^q_sma_low_7M_pdif^q_rl_high_30M^q_slope_close_5M,0.49288,0.52058,0.16204,0.46806,0.03329,0.63163
10,prpsh_high_240M^q_rl_close_10M^prpsh_high_90M^q_slope_close_15M^q_sma_low_7M_pdif^prpsh_high_20M^q_rh_close_5M,0.4929,0.5206,0.16188,0.47712,0.03374,0.64069
7,prpsh_high_90M^q_rh_close_30M^prpsh_high_60M^q_rh_close_5M^prpsh_high_240M^q_rh_close_20M^q_slope_close_7M,0.48824,0.51594,0.18981,0.45891,0.03878,0.62248
45,q_rl_low_20M^q_sma_low_15M_pdif^prpsl_low_90M^q_rh_low_30M^prpsh_high_30M^q_sma_high_10M_pdif^q_sma_close_20M_pdif,0.49515,0.52285,0.1483,0.47679,0.03076,0.64037
64,q_slope_close_10M^prpsl_low_5M^q_rh_low_20M^q_rh_high_20M^q_sma_high_20M_pdif^q_sma_low_15M_pdif^q_sma_volume_10M_pdif,0.49294,0.52064,0.16157,0.47342,0.03348,0.637
65,q_slope_close_15M^q_sma_close_15M_pdif^q_sma_close_10M_pdif^q_rh_low_5M^q_rl_close_20M^prpsl_low_20M^q_sma_high_20M_pdif,0.49582,0.52352,0.14429,0.48144,0.0301,0.64502
38,q_rl_close_10M^q_rh_close_10M^q_sma_close_15M_pdif^q_rl_close_5M^prpsh_high_10M^prpsh_high_180M^q_sma_close_7M_pdif,0.49538,0.52308,0.14691,0.47708,0.03047,0.64066
36,q_rh_low_30M^q_sma_close_7M_pdif^q_rh_close_10M^q_rh_high_5M^prpsh_high_30M^q_slope_close_3M^q_rl_high_10M,0.48663,0.51433,0.19938,0.45187,0.0404,0.61545
9,prpsh_high_180M^q_sma_close_10M_pdif^q_sma_close_30M_pdif^q_rl_low_30M^q_sma_low_15M_pdif^q_slope_close_7M^prpsh_high_180M,0.49553,0.52323,0.14599,0.483,0.03055,0.64657
5,prpsh_high_30M^q_slope_close_5M^prpsh_high_90M^q_rl_low_10M^prpsh_high_120M^q_sma_low_10M_pdif^q_rh_low_10M,0.4919,0.5196,0.16775,0.47266,0.03478,0.63623
33,q_rh_low_5M^prpsl_low_180M^q_sma_low_10M_pdif^prpsl_low_300M^q_rh_low_5M^q_sma_low_7M_pdif^q_rh_high_5M,0.50002,0.52772,0.11898,0.46818,0.02412,0.63176
16,prpsl_low_20M^q_slope_close_5M^q_rl_low_30M^q_sma_close_7M_pdif^prpsl_low_240M^q_sma_volume_7M_pdif^q_rh_close_5M,0.493,0.5207,0.16111,0.47782,0.03361,0.6414
35,q_rh_low_20M^q_rl_low_10M^q_sma_low_15M_pdif^q_rl_close_10M^q_rh_close_30M^prpsl_low_20M^q_rh_high_20M,0.49115,0.51885,0.17207,0.47253,0.03572,0.63611
3,prpsh_high_15M^q_rh_close_5M^prpsl_low_120M^q_rh_low_30M^q_rl_high_20M^q_slope_close_3M^q_sma_close_30M_pdif,0.48667,0.51437,0.19892,0.46731,0.04131,0.63089
36,q_rh_low_30M^q_rl_low_10M^q_rh_low_10M^q_sma_close_10M_pdif^q_sma_volume_7M_pdif^prpsh_high_120M^prpsh_high_20M,0.50063,0.52833,0.11512,0.47878,0.0237,0.64235
5,prpsh_high_30M^q_slope_close_2M^q_rh_close_30M^q_slope_close_10M^q_rl_low_30M^prpsh_high_30M^q_sma_close_7M_pdif,0.48986,0.51756,0.17963,0.47182,0.03734,0.63539
45,q_rl_low_20M^q_sma_close_15M_pdif^q_rh_close_30M^q_rh_low_30M^prpsl_low_15M^q_rh_close_10M^q_rh_close_20M,0.49205,0.51975,0.16651,0.46696,0.03421,0.63054
32,q_rh_high_30M^q_rh_close_30M^prpsh_high_30M^q_rl_close_10M^prpsl_low_20M^q_sma_close_30M_pdif^q_slope_close_10M,0.4888,0.5165,0.18596,0.46823,0.03852,0.6318
6,prpsh_high_60M^q_rh_close_10M^q_rh_close_5M^q_slope_close_3M^q_rh_close_30M^q_sma_close_10M_pdif^q_rh_low_5M,0.48932,0.51702,0.18287,0.46382,0.03758,0.6274
19,prpsl_low_90M^q_rh_close_20M^q_rh_low_20M^q_rh_close_30M^q_sma_close_15M_pdif^q_slope_close_7M^q_slope_close_15M,0.48669,0.51439,0.19861,0.46232,0.04092,0.6259
37,q_rl_close_5M^q_sma_low_7M_pdif^q_slope_close_3M^q_rh_close_5M^prpsl_low_90M^q_rh_low_10M^q_slope_close_15M,0.4867,0.5144,0.19846,0.47082,0.04145,0.6344
5,prpsh_high_30M^q_rl_close_10M^q_sma_close_15M_pdif^q_rl_high_10M^prpsl_low_240M^q_rl_low_20M^q_slope_close_7M,0.49053,0.51823,0.17546,0.46085,0.0358,0.62443
15,prpsl_low_15M^q_rh_close_5M^q_rl_close_10M^q_rh_low_10M^prpsh_high_60M^q_rh_close_30M^q_rh_close_20M,0.49053,0.51823,0.17546,0.47271,0.03648,0.63628
1,prpsh_high_5M^prpsl_low_180M^q_sma_close_7M_pdif^q_sma_low_7M_pdif^q_rh_low_10M^q_rl_low_20M^q_sma_close_15M_pdif,0.49333,0.52103,0.15864,0.46491,0.0324,0.62848
40,q_rl_close_30M^q_slope_close_2M^q_sma_close_7M_pdif^q_sma_high_15M_pdif^q_rh_high_5M^prpsl_low_300M^q_sma_high_20M_pdif,0.49057,0.51826,0.17515,0.4725,0.0364,0.63607
65,q_slope_close_15M^q_rl_low_30M^q_rl_high_20M^q_rh_close_30M^q_rh_close_10M^q_rh_close_20M^prpsl_low_60M,0.48838,0.51607,0.18827,0.46671,0.03894,0.63029
28,q_rh_close_30M^q_sma_high_15M_pdif^q_sma_high_20M_pdif^q_rh_low_5M^q_sma_high_10M_pdif^prpsh_high_30M^prpsl_low_360M,0.49879,0.52649,0.12577,0.47144,0.02569,0.63501
45,q_rl_low_20M^q_slope_close_2M^q_sma_volume_10M_pdif^q_slope_close_7M^q_rl_close_20M^prpsl_low_30M^q_sma_volume_7M_pdif,0.48997,0.51767,0.17855,0.47311,0.03719,0.63669
29,q_rh_high_5M^q_rl_high_20M^q_sma_high_15M_pdif^q_slope_close_7M^q_rh_close_5M^q_rh_close_10M^prpsl_low_10M,0.4884,0.5161,0.18796,0.4699,0.03907,0.63347
9,prpsh_high_180M^q_rl_low_20M^prpsl_low_30M^q_rh_close_20M^q_slope_close_2M^q_rl_close_20M^q_sma_close_20M_pdif,0.49357,0.52127,0.15694,0.46738,0.03217,0.63096
40,q_rl_close_30M^q_sma_close_7M_pdif^q_rh_low_5M^q_rh_close_20M^prpsh_high_30M^q_rh_high_10M^q_rh_close_10M,0.4914,0.51909,0.16991,0.47669,0.03549,0.64026
